ActCost,Act Gate Count,sim Cost 0,sim Gate Count 0,sim Runtime 0,sim Transpile Time 0,sim Cost 1,sim Gate Count 1,sim Runtime 1,sim Transpile Time 1,sim Cost 2,sim Gate Count 2,sim Runtime 2,sim Transpile Time 2,sim Cost 3,sim Gate Count 3,sim Runtime 3,sim Transpile Time 3,Cost 0,Gate Count 0,Runtime 0,Transpile Time 0,Qubits 0,Cost 1,Gate Count 1,Runtime 1,Transpile Time 1,Qubits 1,Cost 2,Gate Count 2,Runtime 2,Transpile Time 2,Qubits 2,Cost 3,Gate Count 3,Runtime 3,Transpile Time 3,Qubits 3
43,36,82.0,82.0,0.1035269826983624,0.0040757656097412,14.0,14.0,0.1031711488317534,0.0126576423645019,14.0,14.0,0.0987449659389223,0.0166952610015869,14.0,14.0,0.0942113747103374,0.0160624980926513,82.0,82.0,0.06752610206604,0.0075740814208984,"{4: 18, 5: 16, 1: 15, 3: 13, 2: 9, 0: 8, 6: 3}",14.0,14.0,0.0734009742736816,0.0179777145385742,"{0: 3, 1: 3, 5: 3, 4: 2, 2: 1, 3: 1, 6: 1}",14.0,14.0,0.081200361251831,0.0200414657592773,"{0: 3, 3: 3, 4: 3, 2: 2, 1: 1, 5: 1, 6: 1}",14.0,14.0,0.0801987648010253,0.0245325565338134,"{0: 3, 3: 3, 4: 3, 2: 2, 1: 1, 5: 1, 6: 1}"
43,37,89.0,85.0,0.1036178155813677,0.0081217288970947,17.0,13.0,0.1033926887644096,0.0122432708740234,17.0,13.0,0.0989086263273334,0.0137641429901123,26.0,22.0,0.0942396853023466,0.0300695896148681,89.0,85.0,0.0653884410858154,0.008155345916748,"{'1': 20, '5': 19, '2': 16, '3': 15, '0': 8, '4': 4, '6': 2, '6,5': 1}",17.0,13.0,0.0762202739715576,0.0180184841156005,"{'1': 3, '2': 3, '4': 2, '6': 2, '0': 1, '3': 1, '6,5': 1}",17.0,13.0,0.077688455581665,0.0195560455322265,"{'2': 3, '4': 3, '1': 2, '6': 2, '0': 1, '1,3': 1, '5': 1}",26.0,22.0,0.0747082233428955,0.0423140525817871,"{'5': 6, '3': 5, '2': 3, '4': 3, '0': 2, '1': 1, '3,5': 1, '6': 1}"
43,38,157.0,117.0,0.1033902954883573,0.011775255203247,16.0,12.0,0.103462826027607,0.0127570629119873,14.0,10.0,0.0991415846010043,0.0162858963012695,22.0,18.0,0.0944619874435676,0.0295920372009277,157.0,117.0,0.0667328834533691,0.0122168064117431,"{'1': 24, '0': 22, '3': 20, '5': 19, '2': 12, '6': 7, '4': 3, '0,1': 2, '5,6': 2, '3,5': 2, '1,0': 1, '6,5': 1, '5,3': 1, '3,1': 1}",16.0,12.0,0.0763323307037353,0.0195248126983642,"{'4': 3, '0': 2, '3': 2, '5': 2, '2': 1, '3,5': 1, '6': 1}",14.0,10.0,0.0812513828277587,0.0216269493103027,"{'0': 3, '3': 2, '4': 2, '2': 1, '3,1': 1, '6': 1}",22.0,18.0,0.0747132301330566,0.0405995845794677,"{'5': 10, '6': 3, '0': 2, '2': 1, '4': 1, '3,5': 1}"
43,39,83.0,79.0,0.1039680991513899,0.0081372261047363,17.0,13.0,0.1033441359637001,0.0101320743560791,17.0,13.0,0.0989765783159493,0.0167188644409179,24.0,20.0,0.0943226669755945,0.0286059379577636,83.0,79.0,0.064460277557373,0.00809907913208,"{'4': 20, '6': 20, '5': 12, '3': 8, '2': 7, '1': 6, '0': 5, '5,6': 1}",17.0,13.0,0.0809371471405029,0.0164887905120849,"{'6': 3, '2': 2, '4': 2, '5': 2, '0': 1, '1': 1, '3': 1, '5,6': 1}",17.0,13.0,0.0872139930725097,0.0186097621917724,"{'5': 3, '1': 2, '4': 2, '3': 2, '0': 1, '2': 1, '3,5': 1, '6': 1}",24.0,20.0,0.0737326145172119,0.0441341400146484,"{'1': 10, '0': 2, '3': 2, '5': 2, '2': 1, '3,1': 1, '4': 1, '6': 1}"
43,40,78.0,78.0,0.1038430457534325,0.0076751708984375,12.0,12.0,0.1032677834100004,0.0117876529693603,12.0,12.0,0.0987124188136439,0.0102081298828125,12.0,12.0,0.094292941745236,0.0145373344421386,78.0,78.0,0.1686718463897705,0.0058274269104003,"{3: 15, 0: 13, 2: 13, 4: 12, 5: 9, 1: 8, 6: 8}",12.0,12.0,0.0795350074768066,0.0167617797851562,"{0: 3, 4: 3, 5: 3, 2: 1, 3: 1, 6: 1}",12.0,12.0,0.0806283950805664,0.0192415714263916,"{0: 3, 4: 3, 6: 3, 1: 1, 2: 1, 5: 1}",12.0,12.0,0.0776622295379638,0.0230674743652343,"{0: 3, 4: 3, 6: 3, 1: 1, 2: 1, 5: 1}"
43,41,77.0,77.0,0.1038644328245227,0.0060691833496093,10.0,10.0,0.1034141990020975,0.0130822658538818,10.0,10.0,0.0989632489719649,0.016042947769165,10.0,10.0,0.0944441550449131,0.016040563583374,77.0,77.0,0.0637333393096923,0.0085659027099609,"{4: 18, 2: 13, 3: 12, 5: 12, 6: 11, 0: 7, 1: 4}",10.0,10.0,0.0857982635498046,0.0164961814880371,"{0: 3, 4: 3, 6: 2, 2: 1, 3: 1}",10.0,10.0,0.0842511653900146,0.0195629596710205,"{3: 3, 4: 3, 6: 2, 1: 1, 5: 1}",10.0,10.0,0.0767319202423095,0.0231087207794189,"{2: 3, 3: 3, 0: 2, 1: 1, 5: 1}"
43,42,100.0,100.0,0.1025575394905132,0.0075690746307373,7.0,7.0,0.1035687490261753,0.0121946334838867,7.0,7.0,0.0990982243491162,0.0143041610717773,7.0,7.0,0.0946775135844735,0.0185797214508056,100.0,100.0,0.0660727024078369,0.0081758499145507,"{0: 25, 4: 19, 6: 14, 3: 13, 1: 11, 5: 10, 2: 8}",7.0,7.0,0.0840177536010742,0.0160441398620605,"{1: 3, 0: 1, 2: 1, 3: 1, 5: 1}",7.0,7.0,0.082740306854248,0.0220594406127929,"{2: 3, 1: 1, 3: 1, 4: 1, 5: 1}",7.0,7.0,0.0827760696411132,0.0255517959594726,"{2: 3, 1: 1, 3: 1, 5: 1, 6: 1}"
43,43,79.0,79.0,0.1037812756922547,0.0075252056121826,10.0,10.0,0.1033450845974737,0.0100769996643066,10.0,10.0,0.0988721747743606,0.012082815170288,10.0,10.0,0.0943639976882137,0.0125551223754882,79.0,79.0,0.0662512779235839,0.0065193176269531,"{0: 25, 4: 14, 3: 11, 2: 10, 5: 10, 6: 5, 1: 4}",10.0,10.0,0.0796339511871337,0.0140275955200195,"{0: 2, 1: 2, 4: 2, 2: 1, 3: 1, 5: 1, 6: 1}",10.0,10.0,0.0834324359893798,0.018014907836914,"{1: 2, 4: 2, 6: 2, 0: 1, 2: 1, 3: 1, 5: 1}",10.0,10.0,0.0777199268341064,0.0200464725494384,"{0: 2, 2: 2, 5: 2, 1: 1, 3: 1, 4: 1, 6: 1}"
44,4,165.0,33.0,0.1121763486251096,0.0080296993255615,60.0,12.0,0.105208335985033,0.0060293674468994,60.0,12.0,0.1006659060083122,0.0050122737884521,60.0,12.0,0.0965049842552584,0.0205841064453125,165.0,33.0,0.0666754245758056,0.0097813606262207,"{'1,3': 7, '3,1': 5, '1,2': 4, '4,5': 4, '3,5': 3, '5,3': 3, '2,1': 2, '5,4': 2, '5,6': 2, '6,5': 1}",60.0,12.0,0.0868089199066162,0.0100214481353759,"{'1,2': 2, '5,3': 2, '6,5': 2, '5,4': 2, '2,1': 1, '3,5': 1, '5,6': 1, '4,5': 1}",60.0,12.0,0.091555118560791,0.0097332000732421,"{'1,0': 2, '5,3': 2, '6,5': 2, '5,4': 2, '0,1': 1, '3,5': 1, '5,6': 1, '4,5': 1}",60.0,12.0,0.0802538394927978,0.0248878002166748,"{'1,0': 2, '5,3': 2, '4,5': 2, '5,6': 2, '0,1': 1, '3,5': 1, '5,4': 1, '6,5': 1}"
44,6,146.0,30.0,0.1116382219157371,0.0070688724517822,136.0,28.0,0.1070072829005846,0.0121543407440185,136.0,28.0,0.1026160218358415,0.0177104473114013,74.0,26.0,0.0965926059258893,0.0598974227905273,131.0,27.0,0.0701243877410888,0.0091378688812255,"{'5,6': 6, '3,5': 5, '3,1': 3, '6,5': 3, '5,3': 2, '0,1': 2, '4,5': 2, '4': 1, '1,0': 1, '1,3': 1, '5,4': 1}",146.0,30.0,0.1841180324554443,0.0175061225891113,"{'1,2': 5, '1,3': 4, '2,1': 4, '3,1': 3, '3,5': 3, '4,5': 2, '1,0': 2, '5,6': 2, '0': 1, '5,4': 1, '0,1': 1, '6,5': 1, '5,3': 1}",136.0,28.0,0.0785057544708252,0.0200452804565429,"{'1,2': 5, '1,3': 4, '2,1': 4, '3,5': 3, '3,1': 2, '4,5': 2, '5,6': 2, '0': 1, '5,4': 1, '6,5': 1, '5,3': 1, '0,1': 1, '1,0': 1}",71.0,15.0,0.0691711902618408,0.0491487979888916,"{'4,5': 3, '5,4': 3, '5,6': 2, '5,3': 2, '3,5': 2, '1,2': 1, '3': 1, '6,5': 1}"
44,7,104.0,28.0,0.110096900900283,0.0100917816162109,164.0,40.0,0.1069998585570124,0.0122168064117431,124.0,32.0,0.101745456025625,0.0200459957122802,75.0,31.0,0.0963073788061539,0.0676863193511962,134.0,34.0,0.0693418979644775,0.0085906982421875,"{'3,5': 7, '5,3': 5, '6,5': 4, '2': 3, '4': 3, '3': 3, '5,6': 3, '1,3': 2, '4,5': 2, '3,1': 1, '5,4': 1}",119.0,31.0,0.09027099609375,0.0189802646636962,"{'5,3': 4, '2': 3, '3,5': 3, '3': 3, '4,5': 3, '5,4': 3, '6': 3, '2,1': 2, '3,1': 2, '5,6': 2, '1,2': 1, '1,3': 1, '6,5': 1}",119.0,31.0,0.0900075435638427,0.022099494934082,"{'5,3': 4, '2': 3, '3,5': 3, '3': 3, '4,5': 3, '5,4': 3, '6': 3, '2,1': 2, '3,1': 2, '5,6': 2, '1,2': 1, '1,3': 1, '6,5': 1}",64.0,20.0,0.0752530097961425,0.0684332847595214,"{'3,5': 4, '4': 3, '5,3': 3, '5': 3, '6': 3, '3,1': 2, '1,3': 2}"
44,8,176.0,40.0,0.1121327898190426,0.0163757801055908,163.0,35.0,0.1077475846874596,0.024538516998291,193.0,41.0,0.1040773204217319,0.0315918922424316,43.0,11.0,0.0965861670497453,0.0516242980957031,176.0,40.0,0.0732076168060302,0.0122456550598144,"{'3,5': 7, '4,5': 6, '6': 5, '5,4': 4, '1,2': 4, '5,3': 3, '1,3': 3, '0,1': 2, '3,1': 2, '2,1': 2, '1,0': 1, '0': 1}",158.0,34.0,0.0811965465545654,0.0220372676849365,"{'1,2': 6, '5,4': 5, '4,5': 4, '5,3': 4, '3,5': 4, '2,1': 3, '1,3': 3, '3,1': 2, '6': 2, '0': 1}",163.0,35.0,0.0888223648071289,0.0275704860687255,"{'5,3': 6, '1,2': 5, '5,4': 4, '4,5': 4, '3,5': 4, '1,3': 4, '3,1': 3, '0': 2, '2,1': 2, '6': 1}",72.0,28.0,0.076500654220581,0.0793302059173584,"{'3': 9, '1': 5, '5,3': 4, '3,5': 3, '3,1': 3, '0': 2, '4,5': 1, '6': 1}"
44,9,125.0,41.0,0.1097530458800531,0.0130844116210937,50.0,14.0,0.1047234440575775,0.0125515460968017,50.0,14.0,0.1001927753182956,0.0120458602905273,50.0,14.0,0.0961771774986136,0.0339367389678955,125.0,41.0,0.0768430233001709,0.0080344676971435,"{'0': 6, '5': 6, '6': 5, '3,5': 4, '3': 3, '6,5': 3, '5,6': 3, '1,2': 2, '5,3': 2, '1,3': 2, '4,5': 2, '2,1': 1, '3,1': 1, '5,4': 1}",50.0,14.0,0.0867125988006591,0.0160200595855712,"{'5': 3, '3': 2, '4,5': 2, '3,5': 2, '1,3': 2, '5,4': 1, '5,3': 1, '3,1': 1}",50.0,14.0,0.0873646736145019,0.0200831890106201,"{'1': 3, '0,1': 2, '3': 2, '3,1': 2, '5,3': 2, '1,0': 1, '1,3': 1, '3,5': 1}",50.0,14.0,0.080535888671875,0.0361573696136474,"{'5': 3, '3': 2, '6,5': 2, '3,5': 2, '1,3': 2, '5,6': 1, '5,3': 1, '3,1': 1}"
44,10,163.0,47.0,0.1106688639573229,0.0080299377441406,52.0,20.0,0.1040966719860707,0.0080251693725585,51.0,19.0,0.0998203889303412,0.0160448551177978,51.0,19.0,0.0958902286872438,0.0416507720947265,163.0,47.0,0.0743274688720703,0.0061249732971191,"{'5,6': 6, '4': 6, '1,3': 4, '0': 3, '3': 3, '6': 3, '5,3': 3, '6,5': 3, '5': 3, '4,5': 2, '1,2': 2, '2,1': 2, '0,1': 2, '3,1': 2, '1,0': 1, '3,5': 1, '5,4': 1}",52.0,20.0,0.0851557254791259,0.0134766101837158,"{'3': 6, '6': 3, '5': 3, '3,1': 2, '1,0': 2, '1,3': 1, '0,1': 1, '5,6': 1, '3,5': 1}",51.0,19.0,0.0819056034088134,0.0225903987884521,"{'3': 5, '4': 3, '5': 3, '3,1': 2, '1,0': 2, '1,3': 1, '0,1': 1, '5,4': 1, '3,5': 1}",51.0,19.0,0.0764203071594238,0.0436666011810302,"{'3': 5, '4': 3, '5': 3, '3,1': 2, '1,2': 2, '1,3': 1, '2,1': 1, '5,4': 1, '3,5': 1}"
44,11,147.0,43.0,0.1104759045095281,0.0120303630828857,44.0,12.0,0.104655028544461,0.0120162963867187,44.0,12.0,0.1001249245638999,0.0115351676940917,44.0,12.0,0.096087026999386,0.0324563980102539,147.0,43.0,0.177823781967163,0.0080142021179199,"{'4': 6, '6': 6, '2': 4, '3,5': 4, '5,6': 4, '0,1': 3, '1,0': 3, '5,3': 3, '1,3': 2, '3,1': 2, '1,2': 2, '6,5': 2, '1': 1, '2,1': 1}",44.0,12.0,0.07568359375,0.0151512622833251,"{'6': 3, '1,2': 2, '5,3': 2, '2,1': 1, '1': 1, '5,4': 1, '3,5': 1, '5,6': 1}",44.0,12.0,0.0762093067169189,0.0115325450897216,"{'0': 3, '1,3': 2, '5,4': 2, '1,2': 1, '3,1': 1, '1,0': 1, '4,5': 1, '5': 1}",44.0,12.0,0.0751867294311523,0.032583475112915,"{'0': 3, '1,3': 2, '5,4': 2, '1,2': 1, '3,1': 1, '1,0': 1, '4,5': 1, '5': 1}"
44,12,129.0,37.0,0.1102180312303466,0.0081362724304199,101.0,29.0,0.105484264395715,0.0160694122314453,121.0,33.0,0.1015149073689071,0.0200686454772949,56.0,20.0,0.0965605648548191,0.0658230781555175,129.0,37.0,0.070063829421997,0.0121426582336425,"{'4,5': 6, '2': 5, '3,5': 4, '0': 3, '5,6': 3, '6': 3, '1': 2, '0,1': 2, '5,4': 2, '5,3': 2, '2,1': 1, '1,0': 1, '3': 1, '6,5': 1, '3,1': 1}",116.0,32.0,0.0784897804260253,0.0245294570922851,"{'2,1': 6, '1,2': 3, '2': 3, '6': 3, '0,1': 2, '1,0': 2, '3': 2, '5': 2, '5,6': 2, '3,5': 2, '5,4': 1, '4': 1, '6,5': 1, '5,3': 1, '1,3': 1}",106.0,30.0,0.091850996017456,0.0316312313079834,"{'2,1': 4, '1,2': 3, '2': 3, '6': 3, '0,1': 2, '1,0': 2, '3': 2, '5': 2, '5,6': 2, '3,5': 2, '5,4': 1, '4': 1, '6,5': 1, '5,3': 1, '1,3': 1}",56.0,20.0,0.0721948146820068,0.0682041645050048,"{'6': 4, '5,4': 3, '4': 3, '2': 2, '3,5': 2, '0': 1, '2,1': 1, '1': 1, '5,3': 1, '4,5': 1, '5,6': 1}"
44,13,201.0,57.0,0.1113525616869193,0.0105376243591308,149.0,37.0,0.106779080368423,0.0175435543060302,154.0,38.0,0.1025354794997543,0.0245447158813476,59.0,19.0,0.0967764955819275,0.0651648044586181,231.0,63.0,0.075641393661499,0.01190185546875,"{'4': 15, '0,1': 7, '1,2': 6, '1,3': 6, '4,5': 6, '3,5': 4, '2,1': 3, '1,0': 3, '2': 3, '5': 3, '5,4': 3, '5,3': 3, '3,1': 1}",189.0,45.0,0.0767631530761718,0.0235795974731445,"{'2,1': 8, '5,3': 6, '1,2': 4, '5,4': 4, '0,1': 3, '2': 3, '4': 3, '5': 3, '3,5': 3, '1,3': 3, '4,5': 2, '1,0': 2, '3,1': 1}",169.0,41.0,0.0782489776611328,0.0300943851470947,"{'5,3': 6, '2,1': 4, '1,2': 4, '5,4': 4, '0,1': 3, '2': 3, '4': 3, '5': 3, '3,5': 3, '1,3': 3, '4,5': 2, '1,0': 2, '3,1': 1}",59.0,19.0,0.0702350139617919,0.0682218074798584,"{'1': 3, '5': 3, '6': 3, '4,5': 2, '5,4': 2, '3,1': 2, '6,5': 1, '3,5': 1, '1,3': 1, '5,3': 1}"
44,14,146.0,42.0,0.1104430692603227,0.0080666542053222,38.0,14.0,0.1042164612658209,0.0130412578582763,38.0,14.0,0.0997090792283587,0.0135481357574462,38.0,14.0,0.0957200470009339,0.0365941524505615,131.0,39.0,0.0680708885192871,0.0120434761047363,"{'4': 11, '5,6': 6, '6,5': 3, '4,5': 3, '1,2': 2, '3,5': 2, '5,3': 2, '3,1': 2, '0': 1, '2,1': 1, '2': 1, '1,3': 1, '1': 1, '5,4': 1, '5': 1, '6': 1}",38.0,14.0,0.0782272815704345,0.0150258541107177,"{'4': 3, '1,0': 2, '0,1': 1, '0': 1, '2': 1, '3,1': 1, '5,3': 1, '3': 1, '4,5': 1, '5': 1, '6': 1}",38.0,14.0,0.0848224163055419,0.0180635452270507,"{'4': 3, '1,0': 2, '0,1': 1, '0': 1, '2': 1, '3,1': 1, '5,3': 1, '3': 1, '4,5': 1, '5': 1, '6': 1}",38.0,14.0,0.0802993774414062,0.0401523113250732,"{'0': 3, '5,6': 2, '2': 1, '4': 1, '6,5': 1, '3,5': 1, '1,3': 1, '0,1': 1, '1': 1, '3': 1, '6': 1}"
44,15,199.0,51.0,0.1118655979317611,0.0101184844970703,155.0,39.0,0.1068070470943194,0.016319990158081,160.0,40.0,0.1025897102477172,0.0244631767272949,88.0,32.0,0.0970197772426364,0.0786645412445068,229.0,57.0,0.0722620487213134,0.0122506618499755,"{'3': 7, '1,3': 6, '3,5': 5, '5,6': 5, '0,1': 4, '1,2': 4, '2': 4, '3,1': 4, '5,3': 4, '2,1': 3, '6,5': 3, '1,0': 2, '1': 2, '4,5': 2, '5,4': 1, '6': 1}",145.0,37.0,0.077479600906372,0.0250465869903564,"{'3,5': 5, '2,1': 4, '3': 3, '5,6': 3, '5,3': 3, '1,2': 3, '6': 3, '1,0': 2, '2': 2, '3,1': 2, '5': 2, '1,3': 2, '0,1': 1, '6,5': 1, '5,4': 1}",160.0,40.0,0.0842199325561523,0.0341036319732666,"{'1,2': 4, '3,5': 4, '2,1': 4, '1,3': 3, '3': 3, '5,6': 3, '6': 3, '3,1': 3, '4,5': 2, '5': 2, '1,0': 2, '5,3': 2, '1': 1, '0,1': 1, '6,5': 1, '2': 1, '5,4': 1}",92.0,36.0,0.0758123397827148,0.0883228778839111,"{'3': 11, '5': 8, '3,5': 5, '3,1': 3, '2': 2, '1,3': 2, '1,2': 1, '5,3': 1, '2,1': 1, '5,4': 1, '6': 1}"
44,16,88.0,44.0,0.1077803548148527,0.0100300312042236,22.0,10.0,0.1038700409725986,0.0103688240051269,22.0,10.0,0.0994004868032443,0.0125205516815185,33.0,21.0,0.0948515866405119,0.0391175746917724,88.0,44.0,0.0676853656768798,0.0080766677856445,"{'2': 6, '4': 6, '6': 6, '1': 5, '3': 4, '1,3': 4, '0': 3, '1,2': 3, '5': 3, '3,1': 2, '3,5': 1, '2,1': 1}",22.0,10.0,0.1752173900604248,0.0142726898193359,"{'4': 3, '6': 3, '1': 1, '5,6': 1, '5,3': 1, '3,5': 1}",22.0,10.0,0.0821864604949951,0.0135838985443115,"{'4': 3, '6': 3, '1': 1, '5,4': 1, '5,3': 1, '3,5': 1}",33.0,21.0,0.0699474811553955,0.0503783226013183,"{'3': 7, '1': 4, '0': 3, '2': 3, '3,1': 2, '1,0': 1, '5': 1}"
44,17,194.0,62.0,0.1106162882886857,0.0137369632720947,181.0,49.0,0.1069229764478941,0.0166742801666259,164.0,44.0,0.1023840767134026,0.0256655216217041,89.0,29.0,0.097220207784885,0.0722603797912597,209.0,65.0,0.074631929397583,0.0121858119964599,"{'0': 9, '3': 8, '3,5': 7, '1,3': 6, '1': 5, '6': 5, '5,3': 4, '0,1': 4, '5,6': 3, '1,0': 3, '1,2': 2, '4,5': 2, '3,1': 2, '2': 1, '2,1': 1, '5,4': 1, '5': 1, '6,5': 1}",166.0,46.0,0.0764155387878418,0.0280907154083251,"{'1,2': 5, '2': 4, '3,5': 4, '5': 4, '5,4': 4, '5,3': 4, '1,3': 3, '3,1': 3, '3': 3, '6,5': 2, '2,1': 2, '4,5': 2, '4': 2, '6': 2, '0': 1, '5,6': 1}",181.0,49.0,0.0787622928619384,0.0320899486541748,"{'3,1': 6, '5': 6, '1,2': 5, '2': 4, '1,3': 4, '5,4': 4, '5,3': 4, '3,5': 3, '6,5': 2, '2,1': 2, '4,5': 2, '1': 2, '6': 2, '0': 1, '5,6': 1, '3': 1}",72.0,24.0,0.0729248523712158,0.0752596855163574,"{'2': 4, '5': 4, '4,5': 3, '0': 2, '2,1': 2, '3,5': 2, '1,3': 2, '5,4': 1, '5,3': 1, '3,1': 1, '1': 1, '6': 1}"
44,18,154.0,58.0,0.1092561930159521,0.0120565891265869,42.0,18.0,0.1039140620819385,0.0100359916687011,40.0,16.0,0.0996740581816276,0.0170972347259521,40.0,16.0,0.0956852836596385,0.0401544570922851,154.0,58.0,0.0687665939331054,0.0105378627777099,"{'3': 11, '1': 6, '4': 6, '5': 5, '0': 4, '1,3': 4, '1,2': 4, '4,5': 4, '2,1': 3, '0,1': 2, '3,1': 2, '5,4': 2, '3,5': 2, '1,0': 1, '2': 1, '6': 1}",42.0,18.0,0.0797288417816162,0.0179898738861084,"{'3': 4, '2': 3, '5': 3, '3,5': 2, '0': 1, '3,1': 1, '1,2': 1, '1': 1, '5,4': 1, '5,3': 1}",40.0,16.0,0.0853674411773681,0.024540901184082,"{'3': 4, '2': 3, '3,5': 2, '0': 1, '3,1': 1, '1,2': 1, '1': 1, '5,6': 1, '5': 1, '5,3': 1}",40.0,16.0,0.0716521739959716,0.0401041507720947,"{'3': 4, '0': 3, '3,5': 2, '2': 1, '3,1': 1, '1,0': 1, '1': 1, '5,4': 1, '5': 1, '5,3': 1}"
44,19,113.0,49.0,0.1083435202777241,0.0096399784088134,71.0,31.0,0.103989199170478,0.0162243843078613,116.0,40.0,0.100691775749701,0.0245630741119384,55.0,27.0,0.095805037773706,0.0657455921173095,98.0,46.0,0.0712027549743652,0.0138180255889892,"{'6': 7, '3': 6, '4': 6, '2': 5, '1': 4, '1,2': 3, '0': 3, '5': 2, '3,5': 2, '0,1': 2, '2,1': 1, '5,3': 1, '1,3': 1, '1,0': 1, '3,1': 1, '5,4': 1}",71.0,31.0,0.0754210948944091,0.023040771484375,"{'3': 6, '4': 6, '0': 3, '1': 2, '5': 2, '5,3': 2, '1,0': 2, '2': 1, '3,5': 1, '1,3': 1, '1,2': 1, '0,1': 1, '3,1': 1, '5,4': 1, '6': 1}",116.0,40.0,0.0837259292602539,0.0346221923828125,"{'1': 6, '4': 6, '5': 4, '5,4': 4, '3,1': 4, '3': 3, '4,5': 2, '3,5': 2, '1,3': 2, '1,0': 2, '2': 1, '0,1': 1, '1,2': 1, '5,3': 1, '6': 1}",55.0,27.0,0.0757303237915039,0.0761952400207519,"{'2': 6, '1': 4, '3': 4, '5': 4, '1,0': 2, '1,2': 1, '0,1': 1, '4': 1, '5,3': 1, '3,1': 1, '5,4': 1, '6': 1}"
44,20,109.0,61.0,0.1070116596457816,0.012204885482788,29.0,17.0,0.1034558215191196,0.0101091861724853,29.0,17.0,0.0990734375841731,0.0160512924194335,37.0,25.0,0.0947214717650537,0.0436036586761474,109.0,61.0,0.0692458152770996,0.011704683303833,"{'0': 16, '3': 15, '2': 8, '1': 6, '4': 4, '0,1': 3, '3,5': 2, '5,3': 2, '1,2': 2, '1,0': 1, '3,1': 1, '2,1': 1}",29.0,17.0,0.0778059959411621,0.017533540725708,"{'1': 4, '5': 4, '3': 3, '6': 3, '1,2': 1, '5,3': 1, '4,5': 1}",29.0,17.0,0.0840365886688232,0.0200555324554443,"{'1': 4, '5': 4, '3': 3, '6': 3, '1,0': 1, '5,3': 1, '4,5': 1}",37.0,25.0,0.0737640857696533,0.0477845668792724,"{'5': 8, '1': 4, '4': 4, '2': 3, '3': 3, '1,3': 1, '0,1': 1, '4,5': 1}"
44,21,114.0,66.0,0.106658489488042,0.0095279216766357,26.0,14.0,0.1036292443540435,0.0100421905517578,26.0,14.0,0.0992138247754747,0.0145478248596191,26.0,14.0,0.0950179482957666,0.028599739074707,114.0,66.0,0.0698986053466796,0.0121645927429199,"{'4': 12, '5': 9, '0': 8, '6': 8, '2': 7, '1': 7, '3': 3, '1,2': 2, '5,6': 2, '3,5': 2, '1,3': 2, '2,1': 1, '6,5': 1, '5,3': 1, '3,1': 1}",26.0,14.0,0.0767340660095214,0.0155329704284667,"{'0': 3, '3': 3, '6': 3, '5,3': 2, '1': 1, '3,5': 1, '5': 1}",26.0,14.0,0.079648733139038,0.0160303115844726,"{'0': 3, '4': 3, '3': 3, '5,3': 2, '1': 1, '3,5': 1, '5': 1}",26.0,14.0,0.0727782249450683,0.0285859107971191,"{'0': 3, '4': 3, '3': 3, '5,3': 2, '1': 1, '3,5': 1, '5': 1}"
44,22,127.0,67.0,0.1072234036519682,0.0140931606292724,13.0,13.0,0.1032957112897382,0.0155379772186279,13.0,13.0,0.0988690404015076,0.0195543766021728,13.0,13.0,0.094546016446288,0.0280776023864746,127.0,67.0,0.0722188949584961,0.0121419429779052,"{'6': 14, '3': 11, '4': 11, '5': 7, '0': 5, '1,3': 4, '1': 2, '0,1': 2, '2': 2, '4,5': 2, '3,5': 2, '3,1': 2, '1,0': 1, '5,4': 1, '5,3': 1}",13.0,13.0,0.0761721134185791,0.0235226154327392,"{0: 3, 5: 3, 2: 2, 4: 2, 6: 2, 1: 1}",13.0,13.0,0.0811574459075927,0.0280590057373046,"{1: 3, 4: 3, 0: 2, 2: 2, 6: 2, 5: 1}",13.0,13.0,0.0777163505554199,0.0305838584899902,"{2: 3, 5: 3, 0: 2, 4: 2, 6: 2, 1: 1}"
44,23,179.0,87.0,0.1073491864152974,0.0101892948150634,109.0,29.0,0.1058858750953089,0.0185093879699707,114.0,30.0,0.1016168710503908,0.0244059562683105,80.0,32.0,0.0967115271910021,0.0802841186523437,164.0,84.0,0.0664494037628173,0.0117545127868652,"{'1': 15, '4': 13, '2': 10, '5': 10, '3': 9, '6': 6, '3,5': 5, '4,5': 4, '0,1': 2, '5,4': 2, '5,3': 2, '6,5': 1, '3,1': 1, '5,6': 1, '1,0': 1, '0': 1, '1,3': 1}",114.0,30.0,0.0861411094665527,0.0283114910125732,"{'1,3': 6, '3': 4, '1,2': 3, '3,1': 3, '2,1': 2, '5,4': 2, '5': 2, '1,0': 1, '0': 1, '4,5': 1, '3,5': 1, '0,1': 1, '2': 1, '5,3': 1, '6': 1}",114.0,30.0,0.0761539936065673,0.0370764732360839,"{'1,3': 6, '3': 4, '1,2': 3, '3,1': 3, '2,1': 2, '5,4': 2, '5': 2, '1,0': 1, '0': 1, '4,5': 1, '3,5': 1, '0,1': 1, '2': 1, '5,3': 1, '6': 1}",49.0,17.0,0.0681631565093994,0.0721447467803955,"{'2': 3, '5': 3, '5,4': 2, '5,3': 2, '4,5': 2, '0': 1, '2,1': 1, '1': 1, '1,3': 1, '3': 1}"
